dec ra err type kind energy time
21.36267 212.9553 0 null gamma_ray 121.7925 1498095149.1876
67.87865 343.8795 0 null gamma_ray 271.7483 1498095149.2566
70.0999 305.5435 0 null gamma_ray 447.091 1498095150.0647
65.53409 334.7327 0 null gamma_ray 362.4059 1498095150.353
30.88672 282.0826 0 null gamma_ray 555.5787 1498095150.5836
39.95209 285.6622 0 null gamma_ray 345.2657 1498095150.7473
34.68719 234.8548 0 null gamma_ray 160.908 1498095151.2028
40.47474 272.9243 0 null gamma_ray 418.7979 1498095151.2124
42.10684 154.8902 0 null gamma_ray 14.22862 1498095151.4522
54.89441 282.9481 0 null gamma_ray 414.1638 1498095152.553
54.37745 282.7557 0 null gamma_ray 305.8523 1498095152.5689
50.844 224.4724 0 null gamma_ray 2069.203 1498095152.7207
-16.01931 164.2188 0 null gamma_ray 380.4589 1498095153.5977
64.00939 353.7307 0 null gamma_ray 403.5134 1498095153.8479
63.21344 275.7338 0 null gamma_ray 175.3217 1498095154.9946
67.57612 302.7008 0 null gamma_ray 630.6409 1498095155.0245
66.75829 341.5136 0 null gamma_ray 703.3158 1498095155.589
54.46223 66.84552 0 null gamma_ray 1649.302 1498095155.5928
65.38905 328.4035 0 null gamma_ray 334.5612 1498095156.5829
69.50117 308.3232 0 null gamma_ray 871.3121 1498095156.9476
28.75688 231.4517 0 null gamma_ray 190.6756 1498095157.0606
56.7493 100.1501 0 null gamma_ray 156.0508 1498095157.4173
68.86172 356.7753 0 null gamma_ray 224.9702 1498095157.4908
52.42863 68.02605 0 null gamma_ray 172.5056 1498095157.4958
52.91218 281.9709 0 null gamma_ray 253.0925 1498095157.7201
74.04437 350.4791 0 null gamma_ray 709.4363 1498095157.757
57.05641 295.9397 0 null gamma_ray 198.6329 1498095158.5037
74.1817 66.82471 0 null gamma_ray 73.46632 1498095158.8424
54.34311 286.9731 0 null gamma_ray 604.421 1498095159.0797
68.73413 301.6326 0 null gamma_ray 169.9447 1498095159.3152
21.73056 228.7933 0 null gamma_ray 55.16449 1498095159.3792
67.5442 271.3918 0 null gamma_ray 99.43072 1498095159.7326
18.21859 239.3009 0 null gamma_ray 147.1795 1498095160.0277
62.0888 309.6559 0 null gamma_ray 175.1994 1498095160.3609
22.8702 234.4775 0 null gamma_ray 129.9772 1498095160.7175
56.28495 281.951 0 null gamma_ray 63.93555 1498095160.8096
70.88786 9.317619 0 null gamma_ray 36787.53 1498095161.017
64.89023 302.8548 0 null gamma_ray 623.5181 1498095161.1251
62.15335 303.925 0 null gamma_ray 154.6928 1498095161.1599
63.54606 289.0259 0 null gamma_ray 1278.11 1498095161.4392
72.34546 1.313728 0 null gamma_ray 267.7084 1498095161.4796
65.78171 291.4828 0 null gamma_ray 152.7446 1498095161.8513
55.62051 163.1393 0 null gamma_ray 32.80482 1498095161.9106
62.62891 292.7085 0 null gamma_ray 1039.694 1498095162.1995
73.50368 336.5156 0 null gamma_ray 252.1084 1498095162.5407
57.97042 285.6964 0 null gamma_ray 391.4103 1498095162.5822
53.69395 291.7057 0 null gamma_ray 448.3123 1498095163.1783
62.55295 269.8673 0 null gamma_ray 40.75043 1498095163.3623
64.43983 199.3421 0 null gamma_ray 32.26655 1498095163.4527
75.56519 181.6031 0 null gamma_ray 31.98141 1498095163.4639
67.59113 358.2985 0 null gamma_ray 775.0881 1498095163.6142
74.13803 350.9539 0 null gamma_ray 334.8484 1498095164.4339
42.13149 276.6326 0 null gamma_ray 455.9532 1498095164.7896
62.92814 293.4643 0 null gamma_ray 1531.214 1498095165.1352
60.28806 280.5851 0 null gamma_ray 69.51228 1498095165.1632
42.73226 277.1539 0 null gamma_ray 559.1002 1498095165.3911
38.05761 101.6959 0 null gamma_ray 93.9029 1498095165.5502
55.29844 284.0947 0 null gamma_ray 505.6496 1498095165.577
70.14501 300.8063 0 null gamma_ray 2816.012 1498095165.9594
24.85653 221.7471 0 null gamma_ray 481.6776 1498095166.1804
50.30399 286.5335 0 null gamma_ray 207.1084 1498095166.4934
45.27681 283.2985 0 null gamma_ray 67.25806 1498095166.5811
39.92713 277.7968 0 null gamma_ray 218.7494 1498095166.9455
67.06079 20.80477 0 null gamma_ray 1119.579 1498095166.9544
52.21343 259.416 0 null gamma_ray 82.63509 1498095167.407
72.39114 333.4696 0 null gamma_ray 1773.801 1498095168.4829
34.65385 274.4605 0 null gamma_ray 646.1331 1498095169.3273
65.10744 291.1423 0 null gamma_ray 150.1156 1498095169.5075
66.86224 289.8979 0 null gamma_ray 167.1879 1498095169.6114
69.27757 306.6279 0 null gamma_ray 178.4353 1498095170.0997
69.3229 298.5095 0 null gamma_ray 180.572 1498095170.2468
63.30104 336.2382 0 null gamma_ray 315.8289 1498095170.6252
54.77705 313.9572 0 null gamma_ray 263.2679 1498095171.5277
37.8167 277.0904 0 null gamma_ray 121.1486 1498095172.2953
69.31541 327.6021 0 null gamma_ray 1461.608 1498095172.5545
56.27148 289.6432 0 null gamma_ray 208.8994 1498095172.5651
-3.665352 222.7423 0 null gamma_ray 64.48975 1498095172.7176
31.87446 273.6268 0 null gamma_ray 652.7968 1498095173.0234
72.15453 328.0883 0 null gamma_ray 156.4311 1498095173.4878
56.21814 291.4444 0 null gamma_ray 204.3932 1498095173.8263
44.15194 136.5178 0 null gamma_ray 53.28965 1498095174.1863
48.84925 286.778 0 null gamma_ray 293.1491 1498095174.2982
54.59114 281.8879 0 null gamma_ray 170.9214 1498095174.9682
46.35908 207.306 0 null gamma_ray 176.0867 1498095175.3124
57.50565 293.7822 0 null gamma_ray 1799.146 1498095175.5662
14.77224 212.3828 0 null gamma_ray 327.0435 1498095176.7094
57.06547 294.298 0 null gamma_ray 449.5473 1498095177.0471
60.70443 286.401 0 null gamma_ray 566.7822 1498095177.6171
33.06874 121.45 0 null gamma_ray 274.2327 1498095178.3632
62.69374 291.9514 0 null gamma_ray 355.5102 1498095178.4351
62.12954 291.8976 0 null gamma_ray 91.82781 1498095178.4707
59.61821 288.0589 0 null gamma_ray 139.3317 1498095178.5733
68.51669 301.8799 0 null gamma_ray 218.1376 1498095178.5783
73.39786 5.992595 0 null gamma_ray 174.9675 1498095178.6418
71.34685 3.91755 0 null gamma_ray 169.4298 1498095178.8249
59.01125 287.3697 0 null gamma_ray 1095.159 1498095179.33
60.4572 282.1741 0 null gamma_ray 171.7693 1498095179.3642
52.93573 296.5888 0 null gamma_ray 277.8857 1498095179.5915
59.49355 173.9652 0 null gamma_ray 23.46918 1498095180.543
2.693776 177.4307 0 null gamma_ray 131.7194 1498095181.1059
70.63701 48.34819 0 null gamma_ray 58.83375 1498095181.2812
22.26535 275.5081 0 null gamma_ray 406.3989 1498095181.4101
20.32911 131.373 0 null gamma_ray 419.5255 1498095181.5622
66.43632 305.3363 0 null gamma_ray 202.2534 1498095181.6564
16.29281 105.4433 0 null gamma_ray 252.4664 1498095182.3151
59.94841 291.9993 0 null gamma_ray 497.9155 1498095183.5538
62.186 305.158 0 null gamma_ray 485.0869 1498095184.3063
61.81615 281.0274 0 null gamma_ray 51.79618 1498095184.4646
61.56443 284.837 0 null gamma_ray 957.4565 1498095184.8614
43.12485 278.4706 0 null gamma_ray 516.5895 1498095185.1021
65.34419 284.2752 0 null gamma_ray 215.396 1498095185.5219
13.54681 208.7939 0 null gamma_ray 75.21979 1498095185.7229
48.08385 278.9677 0 null gamma_ray 394.8223 1498095185.8587
-11.48523 223.6597 0 null gamma_ray 4610.638 1498095186.7053
46.6456 230.3537 0 null gamma_ray 286.2493 1498095186.8203
71.92703 355.0029 0 null gamma_ray 205.9001 1498095187.3091
58.50896 287.9012 0 null gamma_ray 95.23714 1498095188.9427
58.66725 215.5516 0 null gamma_ray 14.53981 1498095189.3801
65.65369 263.9561 0 null gamma_ray 128.1859 1498095189.7546
63.13615 295.9027 0 null gamma_ray 47.99287 1498095189.9635
43.08327 277.1046 0 null gamma_ray 4072.607 1498095190.0415
51.01777 284.2915 0 null gamma_ray 665.3995 1498095190.3429
45.50296 301.6999 0 null gamma_ray 485.244 1498095191.2491
14.46981 268.8974 0 null gamma_ray 322.5419 1498095191.4774
47.79248 274.6079 0 null gamma_ray 49.15412 1498095191.6571
72.39533 164.3937 0 null gamma_ray 533.8945 1498095191.837
66.09778 287.632 0 null gamma_ray 551.8322 1498095192.0876
54.75931 297.6229 0 null gamma_ray 309.6353 1498095192.1722
2.927981 238.6794 0 null gamma_ray 809.5178 1498095192.455
72.80087 352.1399 0 null gamma_ray 1440.102 1498095192.5923
0.3871105 132.5704 0 null gamma_ray 133.6789 1498095192.9835
-3.259637 163.3528 0 null gamma_ray 465.8582 1498095193.8294
7.969262 249.8022 0 null gamma_ray 87.00109 1498095194.1228
82.41856 259.2389 0 null gamma_ray 92.06115 1498095195.4429
71.53165 333.8724 0 null gamma_ray 207.5336 1498095195.7476
63.35239 273.5686 0 null gamma_ray 68.97292 1498095196.1407
-3.777305 197.6144 0 null gamma_ray 165.4547 1498095196.4149
70.18113 326.6275 0 null gamma_ray 240.5563 1498095197.4133
78.83833 29.20096 0 null gamma_ray 203.7025 1498095198.1679
60.10844 292.8016 0 null gamma_ray 174.2706 1498095198.5458
56.38183 309.6421 0 null gamma_ray 400.7983 1498095198.5499
79.98388 236.3555 0 null gamma_ray 24.92318 1498095198.6119
72.99232 340.2912 0 null gamma_ray 244.7575 1498095198.9494
62.27462 326.4461 0 null gamma_ray 495.029 1498095198.9851
66.54813 315.2166 0 null gamma_ray 186.0812 1498095199.2067
61.67999 291.6741 0 null gamma_ray 633.3537 1498095199.7934
40.15246 276.3094 0 null gamma_ray 106.2917 1498095199.8873
-7.288777 193.0065 0 null gamma_ray 387.4846 1498095200.1013
60.71722 288.0034 0 null gamma_ray 1387.371 1498095200.5189
68.96556 319.1677 0 null gamma_ray 163.2389 1498095200.7416
74.41991 354.1446 0 null gamma_ray 2656.211 1498095200.8807
62.66621 297.9048 0 null gamma_ray 90.68019 1498095201.3615
76.61691 349.7723 0 null gamma_ray 1042.511 1498095202.8174
49.32611 277.5499 0 null gamma_ray 434.3446 1498095203.1661
55.73811 129.0284 0 null gamma_ray 56.97943 1498095203.5686
-15.90295 200.5445 0 null gamma_ray 218.3515 1498095204.4115
74.35677 16.72985 0 null gamma_ray 235.6282 1498095204.6093
69.67337 309.8341 0 null gamma_ray 448.5304 1498095204.6995
16.41523 143.6736 0 null gamma_ray 194.7523 1498095205.0561
67.75579 313.8997 0 null gamma_ray 99.53866 1498095205.0569
61.78399 55.93695 0 null gamma_ray 172.1362 1498095205.2355
75.51503 323.5866 0 null gamma_ray 72.34529 1498095205.3104
64.90356 301.3819 0 null gamma_ray 141.1496 1498095205.582
62.68538 215.7573 0 null gamma_ray 103.7537 1498095206.0049
80.8383 310.8583 0 null gamma_ray 52.2799 1498095206.2647
-8.525183 200.1715 0 null gamma_ray 136.7314 1498095206.5193
62.88039 288.3323 0 null gamma_ray 276.5873 1498095207.0433
70.40139 306.0304 0 null gamma_ray 616.093 1498095208.5115
78.46828 60.50443 0 null gamma_ray 75.88284 1498095208.7949
3.261895 216.5404 0 null gamma_ray 237.4273 1498095209.3848
34.05357 275.7482 0 null gamma_ray 435.3745 1498095210.487
60.84924 292.2535 0 null gamma_ray 294.9965 1498095210.9988
76.41576 344.0712 0 null gamma_ray 200.7499 1498095211.2938
68.57384 22.07924 0 null gamma_ray 246.6154 1498095211.3744
10.89066 143.7655 0 null gamma_ray 254.0282 1498095211.4383
31.71603 274.7438 0 null gamma_ray 796.7225 1498095211.638
70.90076 4.372612 0 null gamma_ray 335.3548 1498095211.8499
-14.09783 177.2354 0 null gamma_ray 95.70821 1498095212.27
57.11273 272.309 0 null gamma_ray 122.6664 1498095212.3709
51.43044 290.3788 0 null gamma_ray 82.19733 1498095212.7284
71.50381 358.0996 0 null gamma_ray 986.6492 1498095213.2639
72.27948 328.623 0 null gamma_ray 540.6322 1498095213.7946
62.52995 288.8481 0 null gamma_ray 275.3081 1498095214.4359
74.5396 336.3774 0 null gamma_ray 1925.51 1498095214.823
80.57702 251.3448 0 null gamma_ray 75.92131 1498095214.8656
65.38977 326.2932 0 null gamma_ray 336.4246 1498095215.0518
36.85807 283.9627 0 null gamma_ray 139.3782 1498095215.5176
26.50641 255.3786 0 null gamma_ray 1588.227 1498095215.8676
54.65681 287.4759 0 null gamma_ray 412.1177 1498095216.038
60.35584 319.6251 0 null gamma_ray 88.35082 1498095216.1429
64.09722 279.9077 0 null gamma_ray 74.09413 1498095216.5491
62.26561 321.4587 0 null gamma_ray 365.144 1498095217.0081
66.24065 310.7294 0 null gamma_ray 84.43958 1498095217.3441
50.66961 293.0959 0 null gamma_ray 114.6925 1498095217.5198
11.70177 249.6482 0 null gamma_ray 66.93171 1498095218.8343
43.83298 280.3973 0 null gamma_ray 167.1754 1498095218.9386
46.1516 282.4516 0 null gamma_ray 254.2439 1498095218.9946
44.8071 281.6117 0 null gamma_ray 118.037 1498095220.3295
71.84225 2.92639 0 null gamma_ray 963.7126 1498095220.7392
50.58159 295.8372 0 null gamma_ray 325.8425 1498095220.9221
71.54504 322.1073 0 null gamma_ray 126.4482 1498095221.9546
59.1748 273.2246 0 null gamma_ray 52.43423 1498095222.66
47.54708 195.6568 0 null gamma_ray 56.46539 1498095224.0683
54.48422 290.7866 0 null gamma_ray 351.5514 1498095224.5088
75.57964 340.2389 0 null gamma_ray 457.9779 1498095224.7054
55.38293 282.7967 0 null gamma_ray 154.5403 1498095224.7581
49.24888 86.38524 0 null gamma_ray 361.3199 1498095225.0107
12.14623 146.3297 0 null gamma_ray 214.0116 1498095225.6298
63.69275 300.3519 0 null gamma_ray 78.93269 1498095226.8618
64.272 317.7518 0 null gamma_ray 126.1685 1498095226.9535
35.60256 270.4347 0 null gamma_ray 129.4224 1498095227.1556
70.14866 232.8975 0 null gamma_ray 118.5489 1498095227.566
23.45353 220.4039 0 null gamma_ray 4024.139 1498095228.0392
63.06779 292.4416 0 null gamma_ray 1422.435 1498095228.3322
36.45408 250.0641 0 null gamma_ray 63.48793 1498095228.5794
72.86164 313.7068 0 null gamma_ray 142.5646 1498095228.6176
63.45072 293.3586 0 null gamma_ray 351.1467 1498095228.6342
56.20212 193.7376 0 null gamma_ray 657.2941 1498095228.7305
59.54147 290.9569 0 null gamma_ray 107.5166 1498095229.3328
55.57782 292.9463 0 null gamma_ray 169.0733 1498095229.4213
77.89165 52.02091 0 null gamma_ray 270.0834 1498095229.5696
25.46003 139.8233 0 null gamma_ray 896.659 1498095230.1022
55.41603 282.7729 0 null gamma_ray 188.8747 1498095230.2985
68.19828 89.44876 0 null gamma_ray 49.72578 1498095230.4341
58.50777 286.4362 0 null gamma_ray 741.352 1498095230.8195
58.32085 296.8673 0 null gamma_ray 57.58279 1498095230.8395
70.06656 315.5757 0 null gamma_ray 241.7867 1498095231.3986
24.37935 249.5295 0 null gamma_ray 2118.511 1498095231.8641
56.82767 286.0379 0 null gamma_ray 378.6894 1498095232.0904
74.86417 338.4156 0 null gamma_ray 195.024 1498095232.3113
46.18501 278.5379 0 null gamma_ray 11462.49 1498095232.5635
73.44341 334.5971 0 null gamma_ray 201.4289 1498095232.9736
72.4319 319.6833 0 null gamma_ray 1855.515 1498095233.0947
64.01429 298.9983 0 null gamma_ray 212.4288 1498095233.8408
65.98824 309.8622 0 null gamma_ray 181.3124 1498095234.0291
31.31701 226.007 0 null gamma_ray 42.71018 1498095235.4892
71.02386 6.159546 0 null gamma_ray 148.1779 1498095235.972
56.0567 293.3192 0 null gamma_ray 490.6608 1498095235.9866
65.28233 307.2684 0 null gamma_ray 343.5565 1498095236.0265
59.9689 288.0217 0 null gamma_ray 201.1705 1498095237.1384
76.63044 343.9399 0 null gamma_ray 758.1731 1498095237.6851
49.86436 281.2918 0 null gamma_ray 739.117 1498095237.7417
72.8542 327.799 0 null gamma_ray 110.7543 1498095238.3257
48.64861 282.3686 0 null gamma_ray 118.3712 1498095238.6568
60.48362 274.6998 0 null gamma_ray 81.3923 1498095239.0667
31.38674 278.8256 0 null gamma_ray 181.28 1498095239.373
80.3221 317.7761 0 null gamma_ray 43.55561 1498095239.5479
39.74855 257.7285 0 null gamma_ray 399.8137 1498095239.8712
60.27087 301.2141 0 null gamma_ray 63.18777 1498095240.9424
64.48428 33.3807 0 null gamma_ray 678.1052 1498095241.0409
77.21826 347.5996 0 null gamma_ray 132.315 1498095241.4663
15.56751 270.208 0 null gamma_ray 141.7394 1498095241.7002
62.64502 59.33342 0 null gamma_ray 84.32861 1498095241.805
69.50045 322.1182 0 null gamma_ray 248.244 1498095242.0753
53.2916 283.1595 0 null gamma_ray 537.1491 1498095242.3278
67.33226 304.6854 0 null gamma_ray 741.858 1498095243.4222
-5.371887 186.5569 0 null gamma_ray 376.7881 1498095243.6987
50.73728 291.9241 0 null gamma_ray 86.34161 1498095244.4614
69.59219 33.34764 0 null gamma_ray 915.7607 1498095245.037
64.57212 152.7069 0 null gamma_ray 115.6553 1498095245.3305
59.95198 287.9258 0 null gamma_ray 341.0496 1498095245.9135
-6.8383 193.2905 0 null gamma_ray 441.0739 1498095246.196
61.76569 291.8045 0 null gamma_ray 92.72626 1498095246.5346
72.24666 10.65192 0 null gamma_ray 333.2585 1498095247.4083
65.92773 315.2501 0 null gamma_ray 643.8705 1498095248.0671
65.4266 302.2282 0 null gamma_ray 731.9854 1498095248.1372
75.63825 337.7414 0 null gamma_ray 1297.355 1498095248.5504
69.69998 308.2783 0 null gamma_ray 106.1752 1498095248.7816
59.45185 295.0598 0 null gamma_ray 343.7089 1498095248.9907
54.85601 279.4834 0 null gamma_ray 134.2849 1498095249.0037
-13.93995 213.9032 0 null gamma_ray 236.3474 1498095249.2129
60.45451 134.3278 0 null gamma_ray 34.00747 1498095249.3013
70.7146 304.213 0 null gamma_ray 615.0919 1498095249.4206
5.308279 215.5597 0 null gamma_ray 148.8319 1498095249.4801
73.98706 2.971798 0 null gamma_ray 209.8855 1498095249.6024
55.92177 282.2537 0 null gamma_ray 77.57795 1498095249.6221
19.68092 241.7914 0 null gamma_ray 104.1284 1498095249.6719
59.35461 309.7272 0 null gamma_ray 232.0217 1498095249.6991
68.83957 37.11893 0 null gamma_ray 120.2743 1498095250.4248
61.31846 184.4992 0 null gamma_ray 212.7787 1498095250.7213
57.64233 297.5699 0 null gamma_ray 476.4149 1498095251.1166
55.15331 99.7709 0 null gamma_ray 32.19016 1498095251.6528
70.32281 314.9684 0 null gamma_ray 120.4776 1498095252.9415
58.22363 281.1087 0 null gamma_ray 145.7747 1498095253.0832
68.09695 35.92196 0 null gamma_ray 428.3533 1498095253.5963
72.40196 300.4979 0 null gamma_ray 93.573 1498095253.6192
63.35682 303.9179 0 null gamma_ray 173.5847 1498095254.0324
-3.398285 185.1491 0 null gamma_ray 45.04639 1498095254.581
73.95867 32.47593 0 null gamma_ray 1728.042 1498095255.0994
5.32931 153.8604 0 null gamma_ray 187.7225 1498095255.6433
73.04327 340.383 0 null gamma_ray 208.8931 1498095255.8066
57.23305 306.8964 0 null gamma_ray 266.3789 1498095255.9901
61.89529 289.4644 0 null gamma_ray 635.4195 1498095256.372
68.01631 300.9619 0 null gamma_ray 139.991 1498095256.6224
60.91285 42.29076 0 null gamma_ray 290.8428 1498095257.3522
35.26733 290.4715 0 null gamma_ray 164.6467 1498095257.5779
53.87528 289.6487 0 null gamma_ray 408.0222 1498095257.6391
31.62868 196.9014 0 null gamma_ray 333.4868 1498095258.187
54.15967 284.4442 0 null gamma_ray 88.01305 1498095258.4189
2.323185 155.3631 0 null gamma_ray 79.64204 1498095258.5165
65.35749 297.6088 0 null gamma_ray 397.9957 1498095258.9157
61.85118 319.7922 0 null gamma_ray 46.84855 1498095259.9255
67.6889 93.82837 0 null gamma_ray 57.30859 1498095259.9585
39.25722 275.4044 0 null gamma_ray 244.2166 1498095260.0312
-3.457314 249.5751 0 null gamma_ray 498.6155 1498095260.2414
44.18826 278.8768 0 null gamma_ray 328.207 1498095260.4354
71.48461 311.7757 0 null gamma_ray 266.3948 1498095260.7625
57.22668 284.158 0 null gamma_ray 348.3149 1498095261.1033
73.32056 18.25414 0 null gamma_ray 1012.452 1498095261.2735
71.23021 293.4237 0 null gamma_ray 230.536 1498095261.3307
63.86266 299.6541 0 null gamma_ray 362.4941 1498095261.7269
54.52109 299.6096 0 null gamma_ray 107.2736 1498095262.639
76.09068 82.72718 0 null gamma_ray 105.7076 1498095262.866
13.61401 236.1516 0 null gamma_ray 301.5137 1498095262.963
72.83842 321.6379 0 null gamma_ray 1108.27 1498095263.1154
11.80252 171.1527 0 null gamma_ray 352.4421 1498095263.4481
22.88715 241.7362 0 null gamma_ray 97.01997 1498095264.4389
54.14505 294.3936 0 null gamma_ray 513.444 1498095264.6128
56.94556 308.0138 0 null gamma_ray 342.6523 1498095265.0236
73.19295 45.93543 0 null gamma_ray 255.6716 1498095265.1442
75.97883 358.7053 0 null gamma_ray 261.4767 1498095265.4269
47.89371 286.2338 0 null gamma_ray 83.34903 1498095265.7923
56.48085 293.5531 0 null gamma_ray 343.4826 1498095266.0251
54.52428 282.2414 0 null gamma_ray 116.7466 1498095266.3249
31.62953 154.0591 0 null gamma_ray 5435.592 1498095267.1644
69.54807 35.09614 0 null gamma_ray 337.9612 1498095267.255
1.132481 165.8687 0 null gamma_ray 223.6995 1498095267.3273
50.57587 279.4711 0 null gamma_ray 188.5712 1498095267.3277
68.65371 290.0175 0 null gamma_ray 501.1784 1498095268.5023
60.54406 288.3638 0 null gamma_ray 832.2239 1498095269.8666
65.69384 285.9373 0 null gamma_ray 206.0271 1498095270.6497
73.7858 337.3424 0 null gamma_ray 1142.015 1498095271.0094
79.50281 350.6922 0 null gamma_ray 324.5934 1498095271.7457
46.82023 284.6495 0 null gamma_ray 573.9123 1498095272.9021
50.51827 307.5027 0 null gamma_ray 354.7021 1498095273.0614
63.0545 315.53 0 null gamma_ray 178.7191 1498095273.1421
65.21034 294.2658 0 null gamma_ray 1642.642 1498095273.3301
-13.43077 210.3001 0 null gamma_ray 119.9068 1498095274.5756
66.72413 299.2035 0 null gamma_ray 318.4385 1498095275.5973
57.94701 293.7856 0 null gamma_ray 316.0887 1498095276.4347
61.02554 304.5099 0 null gamma_ray 314.2654 1498095277.6565
67.75137 304.8719 0 null gamma_ray 1253.71 1498095277.797
78.12521 8.022144 0 null gamma_ray 560.2172 1498095278.6295
71.78048 8.40321 0 null gamma_ray 335.9249 1498095279.4984
42.73596 278.4557 0 null gamma_ray 304.0879 1498095279.6288
19.06277 217.013 0 null gamma_ray 244.7201 1498095279.8118
62.32824 293.9052 0 null gamma_ray 717.5785 1498095280.1368
44.72784 140.925 0 null gamma_ray 545.6141 1498095280.2582
76.53124 315.0653 0 null gamma_ray 266.093 1498095281.907
65.36544 284.8181 0 null gamma_ray 45.28723 1498095282.8415
9.897821 227.362 0 null gamma_ray 158.1757 1498095282.8837
42.05848 281.0139 0 null gamma_ray 69.78217 1498095282.9883
49.64572 283.9279 0 null gamma_ray 109.8643 1498095283.0067
62.43369 294.3151 0 null gamma_ray 265.4072 1498095283.0879
49.52768 282.9258 0 null gamma_ray 305.2276 1498095283.8037
42.35685 280.7925 0 null gamma_ray 339.5381 1498095284.3061
73.25892 3.477669 0 null gamma_ray 260.9834 1498095286.5914
71.58318 309.2078 0 null gamma_ray 351.3114 1498095287.0116
66.75948 275.2795 0 null gamma_ray 46.71606 1498095287.0197
42.83967 285.0704 0 null gamma_ray 189.2691 1498095287.2405
73.35051 184.2999 0 null gamma_ray 25.64382 1498095287.3179
43.30446 285.8042 0 null gamma_ray 413.4193 1498095287.9791
-4.898696 186.1812 0 null gamma_ray 96.81042 1498095288.4664
50.23798 281.4576 0 null gamma_ray 83.79498 1498095288.5158
-7.857999 216.7441 0 null gamma_ray 151.0802 1498095288.767
73.9494 283.4357 0 null gamma_ray 39.82891 1498095290.1408
75.08456 329.7146 0 null gamma_ray 199.0465 1498095290.3684
73.86572 255.6594 0 null gamma_ray 113.8881 1498095290.4186
57.1433 295.9568 0 null gamma_ray 896.1455 1498095290.4964
74.26955 356.9868 0 null gamma_ray 215.8458 1498095290.928
36.79021 278.1173 0 null gamma_ray 185.2659 1498095291.5197
80.32254 239.7084 0 null gamma_ray 59.21323 1498095291.6415
60.34076 293.7473 0 null gamma_ray 51.98663 1498095291.8929
76.43688 338.6214 0 null gamma_ray 254.6141 1498095291.9935
72.07209 282.3315 0 null gamma_ray 264.8044 1498095292.2893
72.90832 32.81776 0 null gamma_ray 317.6644 1498095292.2923
70.14782 300.4967 0 null gamma_ray 363.7 1498095292.3076
73.09827 312.1287 0 null gamma_ray 268.0822 1498095292.3213
73.93484 18.79556 0 null gamma_ray 1821.267 1498095292.7088
58.06227 281.6643 0 null gamma_ray 156.7168 1498095292.8644
46.96983 290.5897 0 null gamma_ray 140.0344 1498095293.2891
79.11082 274.5383 0 null gamma_ray 49.93509 1498095293.4165
60.20626 294.979 0 null gamma_ray 412.8289 1498095293.7421
74.29108 335.2271 0 null gamma_ray 227.924 1498095293.8673
28.63087 278.7814 0 null gamma_ray 409.2524 1498095293.9861
73.62354 14.80703 0 null gamma_ray 1662.902 1498095294.4362
31.87675 192.7194 0 null gamma_ray 380.1974 1498095294.9055
58.11498 296.6214 0 null gamma_ray 149.2065 1498095294.9744
69.45615 320.8689 0 null gamma_ray 363.3407 1498095294.9881
54.46367 288.7229 0 null gamma_ray 178.8898 1498095295.1549
69.69094 323.2568 0 null gamma_ray 152.4095 1498095295.3095
45.60341 271.7149 0 null gamma_ray 334.1706 1498095295.3362
72.23013 12.66332 0 null gamma_ray 674.4953 1498095296.0847
66.06264 257.2298 0 null gamma_ray 38.54014 1498095296.2942
-1.063716 146.4662 0 null gamma_ray 44.64029 1498095296.3005
45.92772 283.3207 0 null gamma_ray 373.3056 1498095296.67
73.75177 350.7739 0 null gamma_ray 360.3661 1498095296.9752
80.19233 247.1997 0 null gamma_ray 79.09351 1498095297.1279
24.3219 128.8405 0 null gamma_ray 362.0458 1498095297.1603
76.62448 338.4427 0 null gamma_ray 2941.609 1498095297.377
14.68169 190.4168 0 null gamma_ray 74.92027 1498095297.4848
49.09449 284.657 0 null gamma_ray 108.1716 1498095297.5141
31.50997 277.9888 0 null gamma_ray 485.9554 1498095297.5548
67.37102 318.1267 0 null gamma_ray 190.2618 1498095297.8033
59.28142 288.8399 0 null gamma_ray 1105.095 1498095298.0149
67.5765 299.8192 0 null gamma_ray 634.8643 1498095298.0513
1.826002 249.6574 0 null gamma_ray 119.82 1498095298.8508
73.06386 20.97677 0 null gamma_ray 396.9322 1498095298.8905
58.81124 291.1701 0 null gamma_ray 194.353 1498095299.3821
62.31938 39.98775 0 null gamma_ray 1550.237 1498095299.4927
72.68651 303.0869 0 null gamma_ray 304.3083 1498095300.156
-6.234118 245.4545 0 null gamma_ray 720.6122 1498095300.1562
76.8906 12.67112 0 null gamma_ray 300.6188 1498095300.8416
35.52292 264.3113 0 null gamma_ray 980.4169 1498095300.9768
16.60489 203.8034 0 null gamma_ray 93.40224 1498095301.4067
47.6315 285.1708 0 null gamma_ray 1013.098 1498095301.6634
52.2862 294.5885 0 null gamma_ray 215.6618 1498095302.4109
67.44315 297.0776 0 null gamma_ray 2932.026 1498095302.8315
76.70573 357.5831 0 null gamma_ray 768.2864 1498095303.2655
4.28021 140.5444 0 null gamma_ray 2205.295 1498095303.3399
62.51939 294.2635 0 null gamma_ray 261.6363 1498095303.5013
53.22834 284.7127 0 null gamma_ray 179.3318 1498095303.5435
61.07675 288.1905 0 null gamma_ray 26.17083 1498095303.951
28.44444 278.7526 0 null gamma_ray 259.558 1498095303.966
27.87178 236.6954 0 null gamma_ray 83.30107 1498095304.0129
77.09362 4.219379 0 null gamma_ray 213.3225 1498095304.5023
